path,breed,split,role,is_grayscale,cluster_key
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nagori\DS11__Nagori_072__aug1_nagori_237.jpg,nagori,train,augmented,False,nagori_237
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nagori\DS11__Nagori_073__aug1_nagori_238.jpg,nagori,train,augmented,False,nagori_238
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nagori\DS11__Nagori_074__aug1_nagori_239.jpg,nagori,train,augmented,False,nagori_239
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\nagori\DS11__Nagori_075__aug1_nagori_240.jpg,nagori,val,augmented,False,nagori_240
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nagori\DS11__Nagori_076__aug1_nagori_241.jpg,nagori,train,augmented,False,nagori_241
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\nagori\DS11__Nagori_077__aug1_nagori_242.jpg,nagori,test,augmented,False,nagori_242
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nagori\DS11__Nagori_078__aug1_nagori_243.jpg,nagori,train,augmented,False,nagori_243
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nagori\DS11__Nagori_079__aug1_nagori_244.jpg,nagori,train,augmented,False,nagori_244
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nagori\DS11__Nagori_080__aug1_nagori_245.jpg,nagori,train,augmented,False,nagori_245
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nagori\DS11__Nagori_081__aug1_nagori_246.jpg,nagori,train,augmented,False,nagori_246
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nagori\DS11__Nagori_082__aug1_nagori_247.jpg,nagori,train,augmented,False,nagori_247
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nagori\DS11__Nagori_083__aug1_nagori_248.jpg,nagori,train,augmented,False,nagori_248
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nagori\DS11__Nagori_084__aug1_nagori_249.jpg,nagori,train,augmented,False,nagori_249
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nagori\DS11__Nagori_085__aug1_nagori_250.jpg,nagori,train,augmented,False,nagori_250
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nagori\DS11__Nagori_086__aug1_nagori_251.jpg,nagori,train,augmented,False,nagori_251
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nagori\DS11__Nagori_087__aug1_nagori_252.jpg,nagori,train,augmented,False,nagori_252
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nagori\DS11__Nagori_088.jpg,nagori,train,unique,True,nagori_358
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\nagori\DS11__Nagori_089.jpg,nagori,val,unique,True,nagori_359
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__1_Hundred_Nili_Ravi_Buffalo_Royalty_ (1).jpg,nili-ravi,train,unique,False,nili-ravi_1
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\nili-ravi\DS01__1_Hundred_Nili_Ravi_Buffalo_Royalty_.jpg,nili-ravi,test,unique,False,nili-ravi_2
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\nili-ravi\DS01__1_Hundred_Nili_Ravi_Royalty-Free_ (1).jpg,nili-ravi,test,unique,False,nili-ravi_3
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__1_Hundred_Nili_Ravi_Royalty-Free_ (2).jpg,nili-ravi,train,unique,False,nili-ravi_4
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__1_Hundred_Nili_Ravi_Royalty-Free_.jpg,nili-ravi,train,canonical,False,nili-ravi_5
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__28kg_milk_record_Nili_Ravi_Breed.jpg,nili-ravi,train,canonical,False,nili-ravi_6
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\nili-ravi\DS01__2_Buffalo_nille_Ravi_for_sale_muridke_.jpg,nili-ravi,val,unique,False,nili-ravi_7
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__Beautiful_Pakistan_Buffalo_Herd_Named_ (2).jpg,nili-ravi,train,unique,False,nili-ravi_13
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__Beautiful_Pakistan_Buffalo_Herd_Named_.jpg,nili-ravi,train,unique,False,nili-ravi_14
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__Beauty_of_Nili_Ravi_niliravi_.jpg,nili-ravi,train,unique,False,nili-ravi_15
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__Biggest_Nili_Ravi_Buffalo_Dairy_Farm_of_.jpg,nili-ravi,train,unique,False,nili-ravi_17
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\nili-ravi\DS01__Biggest_Udder_Nili_Ravi_Buffalo_Mundri_.jpg,nili-ravi,val,unique,False,nili-ravi_18
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__Big_udder_Nili_Ravi_Buffalo.jpg,nili-ravi,train,unique,False,nili-ravi_16
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__Black_Nili-ravi_Buffalo_at_Best_Price_ (1).jpg,nili-ravi,train,canonical,True,nili-ravi_19
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__Black_Nili-ravi_Buffalo_at_Best_Price_ (2).jpg,nili-ravi,train,canonical,False,nili-ravi_20
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__Black_Nili-ravi_Buffalo_at_Best_Price___aug1_nili-ravi_19.jpg,nili-ravi,train,augmented,True,nili-ravi_19
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\nili-ravi\DS01__Black_Nili_Ravi_Buffaloes_15_Ltr_at_ (1).jpg,nili-ravi,val,canonical,False,nili-ravi_21
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__Black_Nili_Ravi_Buffaloes_15_Ltr_at_ (2).jpg,nili-ravi,train,unique,False,nili-ravi_22
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\nili-ravi\DS01__Black_Nili_Ravi_Buffaloes_15_Ltr_at___aug1_nili-ravi_21.jpg,nili-ravi,val,augmented,False,nili-ravi_21
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__Both_Pakistan_Import_at_Badal_Farm_.jpg,nili-ravi,train,unique,False,nili-ravi_23
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\nili-ravi\DS01__Buffaloes_-_Livestock_for_sale_in_.jpg,nili-ravi,val,unique,False,nili-ravi_34
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\nili-ravi\DS01__Buffaloe_-_Animals_for_sale_in_Punjab_.jpg,nili-ravi,val,unique,False,nili-ravi_33
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__Buffalo_-_Livestock_for_sale_in_ (1).jpg,nili-ravi,train,unique,True,nili-ravi_24
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__Buffalo_-_Livestock_for_sale_in_ (2).jpg,nili-ravi,train,canonical,False,nili-ravi_25
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__Buffalo_-_Livestock_for_sale_in___aug1_nili-ravi_25.jpg,nili-ravi,train,augmented,False,nili-ravi_25
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__Buffalo_breeds_of_india_PPTX_Large_.jpg,nili-ravi,train,unique,False,nili-ravi_26
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__Buffalo_For_Milk_-_Animals_for_sale_in_.jpg,nili-ravi,train,unique,False,nili-ravi_27
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__Buffalo_ID_-_1062_Buffalo_Animals_.jpg,nili-ravi,train,unique,False,nili-ravi_28
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__Buffalo_ID_-_1402_Buffalo_Animals_.jpg,nili-ravi,train,unique,False,nili-ravi_29
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__Buffalo_male_mili_Ravi_complete_teeth_ (2).jpg,nili-ravi,train,canonical,True,nili-ravi_30
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__Buffalo_male_mili_Ravi_complete_teeth___aug1_nili-ravi_30.jpg,nili-ravi,train,augmented,True,nili-ravi_30
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__Buffalo_Nili_Ravi_at_Best_Price_in___aug1_nili-ravi_31.jpg,nili-ravi,train,augmented,True,nili-ravi_31
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__Buffalo_Ravi_in_Punjab_Free_.jpg,nili-ravi,train,unique,False,nili-ravi_32
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__Buri_Nili_Ravi_Buffalo_Buriniliravi.jpg,nili-ravi,train,unique,False,nili-ravi_35
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__Cattle_and_buffalo_Breeds_PDF_Large_ (1).jpg,nili-ravi,train,unique,False,nili-ravi_36
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\nili-ravi\DS01__Cattle_and_buffalo_Breeds_PDF_Large_.jpg,nili-ravi,val,canonical,False,nili-ravi_37
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__dairy_farms_productivity_with_NR-21440_.jpg,nili-ravi,train,unique,False,nili-ravi_38
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__Faded_BrownBlack_Nili_Ravi_Buffalo_.jpg,nili-ravi,train,unique,False,nili-ravi_39
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__HSB_Nili_Ravi_Bull-Parass_Mother_ (1).jpg,nili-ravi,train,unique,False,nili-ravi_40
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__HSB_Nili_Ravi_Bull-Parass_Mother_ (2).jpg,nili-ravi,train,canonical,False,nili-ravi_41
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__HSB_Nili_Ravi_Bull-Parass_Mother_ (3).jpg,nili-ravi,train,canonical,False,nili-ravi_42
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__HSB_Nili_Ravi_Bull-Parass_Mother___aug1_nili-ravi_41.jpg,nili-ravi,train,augmented,False,nili-ravi_41
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__image_216x233_8__aug1_nili-ravi_43.jpg,nili-ravi,train,augmented,False,nili-ravi_43
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\nili-ravi\DS01__image_223x149_1.jpg,nili-ravi,test,unique,False,nili-ravi_44
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__image_225x225_2.jpg,nili-ravi,train,unique,False,nili-ravi_45
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__image_225x225_3.jpg,nili-ravi,train,canonical,True,nili-ravi_46
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__image_225x225_4.jpg,nili-ravi,train,unique,True,nili-ravi_47
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__image_225x225_5__aug1_nili-ravi_48.jpg,nili-ravi,train,augmented,False,nili-ravi_48
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__image_225x225_6.jpg,nili-ravi,train,unique,True,nili-ravi_49
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__image_230x219_7.jpg,nili-ravi,train,canonical,True,nili-ravi_50
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__image_249x202_1.jpg,nili-ravi,train,canonical,False,nili-ravi_51
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__image_250x202_2__aug1_nili-ravi_5.jpg,nili-ravi,train,augmented,False,nili-ravi_5
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__image_257x180_16.jpg,nili-ravi,train,canonical,False,nili-ravi_52
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__image_259x194_10.jpg,nili-ravi,train,canonical,False,nili-ravi_53
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__image_259x194_11__aug1_nili-ravi_54.jpg,nili-ravi,train,augmented,False,nili-ravi_54
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\nili-ravi\DS01__image_259x194_12.jpg,nili-ravi,val,canonical,False,nili-ravi_55
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__image_259x194_13.jpg,nili-ravi,train,canonical,False,nili-ravi_56
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\nili-ravi\DS01__image_259x194_14__aug1_nili-ravi_57.jpg,nili-ravi,val,augmented,False,nili-ravi_57
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__image_259x194_15.jpg,nili-ravi,train,unique,False,nili-ravi_58
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__image_259x194_16.jpg,nili-ravi,train,unique,False,nili-ravi_59
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__image_259x194_17.jpg,nili-ravi,train,unique,False,nili-ravi_60
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\nili-ravi\DS01__image_259x194_18__aug1_nili-ravi_37.jpg,nili-ravi,val,augmented,False,nili-ravi_37
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__image_259x194_4__aug1_nili-ravi_61.jpg,nili-ravi,train,augmented,False,nili-ravi_61
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__image_259x194_5__aug1_nili-ravi_20.jpg,nili-ravi,train,augmented,False,nili-ravi_20
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__image_259x194_6.jpg,nili-ravi,train,canonical,False,nili-ravi_62
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__image_259x194_7__aug1_nili-ravi_42.jpg,nili-ravi,train,augmented,False,nili-ravi_42
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__image_259x194_8__aug1_nili-ravi_6.jpg,nili-ravi,train,augmented,False,nili-ravi_6
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__image_259x194_9.jpg,nili-ravi,train,canonical,False,nili-ravi_63
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__image_259x195_1.jpg,nili-ravi,train,canonical,False,nili-ravi_64
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__image_265x190_8.jpg,nili-ravi,train,unique,False,nili-ravi_65
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__image_265x190_9.jpg,nili-ravi,train,canonical,False,nili-ravi_66
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__image_267x189_3.jpg,nili-ravi,train,canonical,True,nili-ravi_67
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__image_269x187_15.jpg,nili-ravi,train,canonical,False,nili-ravi_68
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__image_269x188_1.jpg,nili-ravi,train,canonical,False,nili-ravi_69
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__image_274x184_4.jpg,nili-ravi,train,unique,False,nili-ravi_70
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__image_274x184_5.jpg,nili-ravi,train,canonical,False,nili-ravi_71
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__image_275x183_10.jpg,nili-ravi,train,unique,False,nili-ravi_72
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__image_275x183_11.jpg,nili-ravi,train,canonical,True,nili-ravi_73
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\nili-ravi\DS01__image_275x183_12.jpg,nili-ravi,val,unique,False,nili-ravi_74
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__image_277x182_6.jpg,nili-ravi,train,unique,True,nili-ravi_75
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\nili-ravi\DS01__image_278x181_13__aug1_nili-ravi_76.jpg,nili-ravi,val,augmented,False,nili-ravi_76
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__image_278x181_14.jpg,nili-ravi,train,unique,False,nili-ravi_77
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__image_280x180_7.jpg,nili-ravi,train,unique,True,nili-ravi_78
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\nili-ravi\DS01__image_284x178_2__aug1_nili-ravi_79.jpg,nili-ravi,test,augmented,False,nili-ravi_79
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\nili-ravi\DS01__image_290x174_2.jpg,nili-ravi,val,unique,False,nili-ravi_80
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__image_291x173_9__aug1_nili-ravi_12.jpg,nili-ravi,train,augmented,False,nili-ravi_12
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__image_299x168_10.jpg,nili-ravi,train,unique,False,nili-ravi_81
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__image_299x168_11.jpg,nili-ravi,train,unique,False,nili-ravi_82
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\nili-ravi\DS01__image_299x169_1.jpg,nili-ravi,val,unique,False,nili-ravi_83
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__image_300x168_3__aug1_nili-ravi_84.jpg,nili-ravi,train,augmented,False,nili-ravi_84
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__image_300x168_4.jpg,nili-ravi,train,unique,False,nili-ravi_85
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\nili-ravi\DS01__image_300x168_5.jpg,nili-ravi,test,unique,False,nili-ravi_86
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\nili-ravi\DS01__image_300x168_6.jpg,nili-ravi,train,unique,False,nili-ravi_87
