path,breed,dataset_code,old_is_grayscale,new_is_grayscale,method,mean_channel_diff
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\brown-swiss\DS03__Brown_Swiss_90.jpg,brown-swiss,DS03,False,True,channel_analysis,6.09
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\brown-swiss\DS03__Brown_Swiss_91.jpg,brown-swiss,DS03,False,True,channel_analysis,5.1
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\brown-swiss\DS03__Brown_Swiss_95.jpg,brown-swiss,DS03,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\brown-swiss\DS04__brown_swiss_0277.jpg,brown-swiss,DS04,False,True,channel_analysis,7.03
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\brown-swiss\DS04__brown_swiss_0307.jpg,brown-swiss,DS04,False,True,channel_analysis,5.91
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\brown-swiss\DS04__brown_swiss_0319.jpg,brown-swiss,DS04,False,True,channel_analysis,4.67
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\brown-swiss\DS04__brown_swiss_0331.jpg,brown-swiss,DS04,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\brown-swiss\DS04__brown_swiss_0361.jpg,brown-swiss,DS04,False,True,channel_analysis,4.13
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\brown-swiss\DS04__brown_swiss_0407.jpg,brown-swiss,DS04,False,True,channel_analysis,4.97
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\brown-swiss\DS07__BrownSwisscattle104.jpg,brown-swiss,DS07,False,True,channel_analysis,4.55
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\brown-swiss\DS07__BrownSwisscattle105.jpg,brown-swiss,DS07,False,True,channel_analysis,4.57
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\brown-swiss\DS07__BrownSwisscattle108.jpg,brown-swiss,DS07,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\brown-swiss\DS07__BrownSwisscattle11.jpg,brown-swiss,DS07,False,True,channel_analysis,7.02
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\brown-swiss\DS07__BrownSwisscattle112.jpg,brown-swiss,DS07,False,True,channel_analysis,2.9
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\brown-swiss\DS07__BrownSwisscattle117.jpg,brown-swiss,DS07,False,True,channel_analysis,5.99
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\brown-swiss\DS07__BrownSwisscattle118.jpg,brown-swiss,DS07,False,True,channel_analysis,6.55
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\brown-swiss\DS07__BrownSwisscattle124.jpg,brown-swiss,DS07,False,True,channel_analysis,4.7
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\brown-swiss\DS07__BrownSwisscattle31.jpg,brown-swiss,DS07,False,True,channel_analysis,6.36
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\brown-swiss\DS07__BrownSwisscattle38.jpg,brown-swiss,DS07,False,True,channel_analysis,7.96
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\brown-swiss\DS07__BrownSwisscattle50.jpg,brown-swiss,DS07,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\brown-swiss\DS07__BrownSwisscattle58.jpg,brown-swiss,DS07,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\brown-swiss\DS07__BrownSwisscattle68.jpg,brown-swiss,DS07,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\brown-swiss\DS07__BrownSwisscattle79.jpg,brown-swiss,DS07,False,True,channel_analysis,2.37
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\brown-swiss\DS07__BrownSwisscattle80.jpg,brown-swiss,DS07,False,True,channel_analysis,5.52
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\brown-swiss\DS07__BrownSwisscattle92.jpg,brown-swiss,DS07,False,True,channel_analysis,5.14
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\brown-swiss\DS07__BrownSwisscattle98.jpg,brown-swiss,DS07,False,True,channel_analysis,5.69
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\brown-swiss\DS11__Brown_Swiss_063.jpg,brown-swiss,DS11,False,True,channel_analysis,4.47
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\brown-swiss\DS11__Brown_Swiss_074.jpg,brown-swiss,DS11,False,True,channel_analysis,6.42
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\brown-swiss\DS11__Brown_Swiss_098.jpg,brown-swiss,DS11,False,True,channel_analysis,7.94
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\brown-swiss\DS11__Brown_Swiss_110.jpg,brown-swiss,DS11,False,True,channel_analysis,2.05
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\brown-swiss\DS11__Brown_Swiss_150.jpg,brown-swiss,DS11,False,True,channel_analysis,7.19
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\brown-swiss\DS11__Brown_Swiss_163.jpg,brown-swiss,DS11,False,True,channel_analysis,3.74
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\brown-swiss\DS11__Brown_Swiss_166.jpg,brown-swiss,DS11,False,True,channel_analysis,6.93
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\brown-swiss\DS11__Brown_Swiss_187.jpg,brown-swiss,DS11,False,True,channel_analysis,6.72
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\brown-swiss\DS11__Brown_Swiss_216.jpg,brown-swiss,DS11,False,True,channel_analysis,6.29
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\brown-swiss\DS11__Brown_Swiss_221.jpg,brown-swiss,DS11,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS01__ability_to_fight_with_lion_lbsa.jpg,jaffarabadi,DS01,False,True,channel_analysis,5.57
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS01__Argentina_Hunting_water_buffalo_-_Big_.jpg,jaffarabadi,DS01,False,True,channel_analysis,2.04
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS01__Baffle_Wakeing_On_Ground_Stock_Photo_.jpg,jaffarabadi,DS01,False,True,channel_analysis,5.62
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS01__Gir_Fighter_Cow_.jpg,jaffarabadi,DS01,False,True,channel_analysis,6.46
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS01__GVC_ENTERPRISES_in_Hyderabad_ (2).jpg,jaffarabadi,DS01,False,True,channel_analysis,5.07
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS01__Healthy_And_Fit_Jafarabadi_Buffalo_at_.jpg,jaffarabadi,DS01,False,True,channel_analysis,3.13
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS01__Healthy_And_Fit_Jafrabadi_Buffalo_at_.jpg,jaffarabadi,DS01,False,True,channel_analysis,7.38
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS01__image_225x225_2.jpg,jaffarabadi,DS01,False,True,channel_analysis,4.7
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS01__image_240x210_1.jpg,jaffarabadi,DS01,False,True,channel_analysis,6.11
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS01__image_250x186_14.jpg,jaffarabadi,DS01,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS01__image_278x181_12.jpg,jaffarabadi,DS01,False,True,channel_analysis,5.58
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS01__image_50x50_7.jpg,jaffarabadi,DS01,False,True,channel_analysis,5.54
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS01__Jafarabadi_Buffalo_-_Download_Free_3D_.jpg,jaffarabadi,DS01,False,True,channel_analysis,1.25
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS01__Jafarabadi_Buffalo_100_advance_.jpg,jaffarabadi,DS01,False,True,channel_analysis,4.42
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS01__Jafarabadi_Buffalo_at_Best_Price_in_.jpg,jaffarabadi,DS01,False,True,channel_analysis,3.67
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS01__Jafarabadi_Buffalo_Calf_at_85000_.jpg,jaffarabadi,DS01,False,True,channel_analysis,1.44
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS01__Jafarabadi_buffalo_drawing_easy_.jpg,jaffarabadi,DS01,False,True,channel_analysis,3.19
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS01__jafarabadi_buffalo_ll_viral_reelvideo_.jpg,jaffarabadi,DS01,False,True,channel_analysis,7.1
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS01__jafrabadi (1).jpg,jaffarabadi,DS01,False,True,channel_analysis,7.15
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS01__Jafrabadi_Buffalo (2).jpg,jaffarabadi,DS01,False,True,channel_analysis,3.51
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS01__Jafrabadi_Buffalo_Alive_Weight_0-300_.jpg,jaffarabadi,DS01,False,True,channel_analysis,4.79
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS01__Jafrabadi_Bull_-_Meet_the_Majestic_.jpg,jaffarabadi,DS01,False,True,channel_analysis,7.16
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS01__JF-50400_Rahuri_Semen_Station.jpg,jaffarabadi,DS01,False,True,channel_analysis,5.02
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS01__Mammals_CAPE_BUFFALO_Notice_the_.jpg,jaffarabadi,DS01,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS01__Murrah_Buffalo_In_Rajkot_Gujarat_At_.jpg,jaffarabadi,DS01,False,True,channel_analysis,2.52
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS01__Water_Buffalo_Eating_Grass_Rice_Field_ (1).jpg,jaffarabadi,DS01,False,True,channel_analysis,7.12
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS01___ (1).jpg,jaffarabadi,DS01,False,True,channel_analysis,6.37
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS01___ (3).jpg,jaffarabadi,DS01,False,True,channel_analysis,6.55
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS01___ (4) (2).jpg,jaffarabadi,DS01,False,True,channel_analysis,3.63
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS03__Jaffrabadi_1.png,jaffarabadi,DS03,False,True,channel_analysis,7.61
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS03__Jaffrabadi_10.png,jaffarabadi,DS03,False,True,channel_analysis,3.21
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS03__Jaffrabadi_102.png,jaffarabadi,DS03,False,True,channel_analysis,4.13
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS03__Jaffrabadi_2.png,jaffarabadi,DS03,False,True,channel_analysis,6.22
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS03__Jaffrabadi_20.png,jaffarabadi,DS03,False,True,channel_analysis,4.93
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS03__Jaffrabadi_22.jpg,jaffarabadi,DS03,False,True,channel_analysis,5.27
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS03__Jaffrabadi_24.png,jaffarabadi,DS03,False,True,channel_analysis,6.75
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS03__Jaffrabadi_29.png,jaffarabadi,DS03,False,True,channel_analysis,5.18
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS03__Jaffrabadi_30.jpg,jaffarabadi,DS03,False,True,channel_analysis,6.83
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS03__Jaffrabadi_32.png,jaffarabadi,DS03,False,True,channel_analysis,4.65
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS03__Jaffrabadi_33.png,jaffarabadi,DS03,False,True,channel_analysis,3.66
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS03__Jaffrabadi_36.png,jaffarabadi,DS03,False,True,channel_analysis,6.77
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS03__Jaffrabadi_37.png,jaffarabadi,DS03,False,True,channel_analysis,7.06
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS03__Jaffrabadi_38.png,jaffarabadi,DS03,False,True,channel_analysis,6.34
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS03__Jaffrabadi_41.png,jaffarabadi,DS03,False,True,channel_analysis,4.19
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS03__Jaffrabadi_42.png,jaffarabadi,DS03,False,True,channel_analysis,3.59
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS03__Jaffrabadi_45.jpg,jaffarabadi,DS03,False,True,channel_analysis,7.9
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS03__Jaffrabadi_48.png,jaffarabadi,DS03,False,True,channel_analysis,4.8
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS03__Jaffrabadi_5.png,jaffarabadi,DS03,False,True,channel_analysis,3.82
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS03__Jaffrabadi_55.jpg,jaffarabadi,DS03,False,True,channel_analysis,6.39
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS03__Jaffrabadi_6.jpg,jaffarabadi,DS03,False,True,channel_analysis,7.45
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS03__Jaffrabadi_61.jpeg,jaffarabadi,DS03,False,True,channel_analysis,7.27
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS03__Jaffrabadi_62.png,jaffarabadi,DS03,False,True,channel_analysis,4.9
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS03__Jaffrabadi_63.png,jaffarabadi,DS03,False,True,channel_analysis,6.29
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS03__Jaffrabadi_65.jpg,jaffarabadi,DS03,False,True,channel_analysis,6.23
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS03__Jaffrabadi_68.jpg,jaffarabadi,DS03,False,True,channel_analysis,3.31
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS03__Jaffrabadi_70.png,jaffarabadi,DS03,False,True,channel_analysis,3.68
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS03__Jaffrabadi_71.png,jaffarabadi,DS03,False,True,channel_analysis,3.63
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS03__Jaffrabadi_73.png,jaffarabadi,DS03,False,True,channel_analysis,5.22
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS03__Jaffrabadi_77.png,jaffarabadi,DS03,False,True,channel_analysis,4.48
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS03__Jaffrabadi_80.jpg,jaffarabadi,DS03,False,True,channel_analysis,6.86
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS03__Jaffrabadi_84.png,jaffarabadi,DS03,False,True,channel_analysis,4.62
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS03__Jaffrabadi_89.png,jaffarabadi,DS03,False,True,channel_analysis,5.32
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS03__Jaffrabadi_90.jpg,jaffarabadi,DS03,False,True,channel_analysis,5.06
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS03__Jaffrabadi_94.jpg,jaffarabadi,DS03,False,True,channel_analysis,6.21
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS03__Jaffrabadi_95.jpg,jaffarabadi,DS03,False,True,channel_analysis,3.83
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS03__Jaffrabadi_97.png,jaffarabadi,DS03,False,True,channel_analysis,5.96
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS03__Jaffrabadi_99.jpg,jaffarabadi,DS03,False,True,channel_analysis,7.42
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS04__jaffarabadi_0012.png,jaffarabadi,DS04,False,True,channel_analysis,5.75
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS04__jaffarabadi_0015.png,jaffarabadi,DS04,False,True,channel_analysis,7.36
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS04__jaffarabadi_0028.png,jaffarabadi,DS04,False,True,channel_analysis,5.23
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS04__jaffarabadi_0038.jpg,jaffarabadi,DS04,False,True,channel_analysis,7.05
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS04__jaffarabadi_0041.png,jaffarabadi,DS04,False,True,channel_analysis,6.54
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS04__jaffarabadi_0050.png,jaffarabadi,DS04,False,True,channel_analysis,7.47
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS04__jaffarabadi_0051.png,jaffarabadi,DS04,False,True,channel_analysis,6.38
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS04__jaffarabadi_0081.png,jaffarabadi,DS04,False,True,channel_analysis,6.57
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS04__jaffarabadi_0082.png,jaffarabadi,DS04,False,True,channel_analysis,6.51
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS04__jaffarabadi_0088.png,jaffarabadi,DS04,False,True,channel_analysis,7.97
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS04__jaffarabadi_0092.jpg,jaffarabadi,DS04,False,True,channel_analysis,7.84
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS04__jaffarabadi_0096.png,jaffarabadi,DS04,False,True,channel_analysis,6.26
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS04__jaffarabadi_0108.jpg,jaffarabadi,DS04,False,True,channel_analysis,6.98
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS08__Jaffrabadi_100_png.rf.f08964ae74f9f389c2e40260bc985fad.jpg,jaffarabadi,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS08__Jaffrabadi_102_png.rf.3833cf74940bd82ed6339a002700f91c.jpg,jaffarabadi,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS08__Jaffrabadi_103_jpg.rf.c7d7f9256bfb0811e5d7083be2a23f14.jpg,jaffarabadi,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS08__Jaffrabadi_10_png.rf.acd6dd6a836c352f244fdecb010547fe.jpg,jaffarabadi,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS08__Jaffrabadi_11_png.rf.7506a7182f060000d2ce050b2406fee6.jpg,jaffarabadi,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS08__Jaffrabadi_12_png.rf.40c84ff3522f42f666f36a0bd3930227.jpg,jaffarabadi,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS08__Jaffrabadi_13_png.rf.e615eb1cd7c49b1b405a9eb2e6e41753.jpg,jaffarabadi,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS08__Jaffrabadi_15_png.rf.dcccfdd847c593cc5fc969a8258a8bf9.jpg,jaffarabadi,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS08__Jaffrabadi_16_png.rf.c3feaea56f9fe359e4591583ecbd1806.jpg,jaffarabadi,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS08__Jaffrabadi_17_png.rf.01ff94aa2ab5482845fa9a8e2f6005e8.jpg,jaffarabadi,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS08__Jaffrabadi_18_png.rf.1aea8e3da39e5911e0767c6750a7d20f.jpg,jaffarabadi,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS08__Jaffrabadi_19_png.rf.8dc0e57049cc9d9d639e71d10c99db52.jpg,jaffarabadi,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS08__Jaffrabadi_1_png.rf.5a8d268364e703e4cc5debe23e702caf.jpg,jaffarabadi,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS08__Jaffrabadi_20_png.rf.4bc5720aa79cdef327e02468cfb8b7dd.jpg,jaffarabadi,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS08__Jaffrabadi_21_png.rf.531987f5e7f2d569596bfd67ec02fbc6.jpg,jaffarabadi,DS08,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\jaffarabadi\DS08__Jaffrabadi_22_jpg.rf.4d41b1755e59aef56dc883e6fa7babc4.jpg,jaffarabadi,DS08,False,True,channel_analysis,0.0
