path,breed,dataset_code,source_type,role,width,height,format,mode,is_grayscale,aspect_ratio,resolution_category,file_size_bytes,status,grayscale_detection_method
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS10__Screenshot (1083)__aug1_nagori_326.png,nagori,DS10,synthetic_augmented,augmented,1920,1080,PNG,RGB,False,1.778,large,2029323,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS10__Screenshot (1084)__aug2_nagori_327.png,nagori,DS10,synthetic_augmented,augmented,1920,1080,PNG,RGB,False,1.778,large,1754565,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS10__Screenshot (1085)__aug1_nagori_328.png,nagori,DS10,synthetic_augmented,augmented,1920,1080,PNG,RGB,False,1.778,large,1949685,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS10__Screenshot (1086)__aug1_nagori_329.png,nagori,DS10,synthetic_augmented,augmented,1920,1080,PNG,RGB,False,1.778,large,1851523,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS10__Screenshot (1087)__aug2_nagori_330.png,nagori,DS10,synthetic_augmented,augmented,1920,1080,PNG,RGB,False,1.778,large,1621934,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS10__Screenshot (1088)__aug2_nagori_331.png,nagori,DS10,synthetic_augmented,augmented,1920,1080,PNG,RGB,False,1.778,large,1566749,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS10__Screenshot (1089)__aug2_nagori_332.png,nagori,DS10,synthetic_augmented,augmented,1920,1080,PNG,RGB,False,1.778,large,1398572,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS10__Screenshot (1090)__aug2_nagori_333.png,nagori,DS10,synthetic_augmented,augmented,1920,1080,PNG,RGB,False,1.778,large,1616934,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS10__Screenshot (1091)__aug2_nagori_334.png,nagori,DS10,synthetic_augmented,augmented,1920,1080,PNG,RGB,False,1.778,large,1890752,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS10__Screenshot (1092)__aug1_nagori_335.png,nagori,DS10,synthetic_augmented,augmented,1920,1080,PNG,RGB,False,1.778,large,1685017,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS10__Screenshot (1093)__aug1_nagori_336.png,nagori,DS10,synthetic_augmented,augmented,1920,1080,PNG,RGB,False,1.778,large,1963086,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS10__Screenshot (1094)__aug2_nagori_337.png,nagori,DS10,synthetic_augmented,augmented,1920,1080,PNG,RGB,False,1.778,large,1862184,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS10__Screenshot (1095)__aug2_nagori_338.png,nagori,DS10,synthetic_augmented,augmented,1920,1080,PNG,RGB,False,1.778,large,1719457,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS10__Screenshot (1096)__aug2_nagori_339.png,nagori,DS10,synthetic_augmented,augmented,1920,1080,PNG,RGB,False,1.778,large,1851754,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS10__Screenshot (1097)__aug2_nagori_340.png,nagori,DS10,synthetic_augmented,augmented,706,497,PNG,RGB,False,1.421,medium,273408,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS10__Screenshot (1098)__aug2_nagori_341.png,nagori,DS10,synthetic_augmented,augmented,790,613,PNG,RGB,False,1.289,large,336930,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_001__aug1_nagori_168.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,True,1.0,small,5715,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_002.jpg,nagori,DS11,original,unique,150,150,JPEG,RGB,True,1.0,small,10011,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_003__aug1_nagori_170.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,True,1.0,small,5168,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_004__aug1_nagori_171.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,15395,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_005__aug1_nagori_172.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,True,1.0,small,10343,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_006.jpg,nagori,DS11,original,unique,150,150,JPEG,RGB,False,1.0,small,30822,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_007.jpg,nagori,DS11,original,unique,150,150,JPEG,RGB,False,1.0,small,32997,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_008__aug1_nagori_175.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,10933,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_009.jpg,nagori,DS11,original,canonical,150,150,JPEG,RGB,False,1.0,small,12907,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_010.jpg,nagori,DS11,original,unique,150,150,JPEG,RGB,False,1.0,small,33343,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_011.jpg,nagori,DS11,original,unique,150,150,JPEG,RGB,False,1.0,small,25126,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_012__aug1_nagori_179.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,8620,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_013__aug1_nagori_180.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,True,1.0,small,6338,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_014.jpg,nagori,DS11,original,canonical,150,150,JPEG,RGB,True,1.0,small,18193,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_015__aug1_nagori_182.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,10634,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_016__aug1_nagori_183.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,True,1.0,small,7083,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_017__aug3_nagori_271.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,12173,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_018__aug1_nagori_185.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,9555,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_019.jpg,nagori,DS11,original,unique,150,150,JPEG,RGB,False,1.0,small,18707,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_021.jpg,nagori,DS11,original,canonical,150,150,JPEG,RGB,False,1.0,small,15198,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_022.jpg,nagori,DS11,original,unique,150,150,JPEG,RGB,True,1.0,small,21900,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_023__aug1_nagori_190.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,11623,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_024.jpg,nagori,DS11,original,unique,150,150,JPEG,RGB,False,1.0,small,29991,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_025__aug1_nagori_192.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,11524,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_026__aug1_nagori_193.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,14467,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_027.jpg,nagori,DS11,original,unique,150,150,JPEG,RGB,True,1.0,small,11233,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_028__aug1_nagori_194.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,True,1.0,small,6370,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_029.jpg,nagori,DS11,original,unique,150,150,JPEG,RGB,False,1.0,small,35462,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_030__aug1_nagori_196.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,12120,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_031__aug1_nagori_197.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,11093,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_032.jpg,nagori,DS11,original,unique,150,150,JPEG,RGB,True,1.0,small,16605,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_033__aug1_nagori_198.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,12677,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_034.jpg,nagori,DS11,original,unique,150,150,JPEG,RGB,False,1.0,small,29599,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_035.jpg,nagori,DS11,original,unique,150,150,JPEG,RGB,False,1.0,small,28806,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_036.jpg,nagori,DS11,original,canonical,150,150,JPEG,RGB,True,1.0,small,9933,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_037.jpg,nagori,DS11,original,unique,150,150,JPEG,RGB,True,1.0,small,21891,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_038__aug1_nagori_203.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,12602,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_039.jpg,nagori,DS11,original,unique,150,150,JPEG,RGB,False,1.0,small,26662,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_040__aug1_nagori_205.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,11288,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_041__aug1_nagori_206.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,12311,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_042__aug1_nagori_207.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,10955,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_043.jpg,nagori,DS11,original,unique,150,150,JPEG,RGB,False,1.0,small,33800,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_044__aug1_nagori_209.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,10178,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_045__aug1_nagori_210.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,8863,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_046__aug1_nagori_211.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,6960,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_047__aug1_nagori_212.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,10548,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_048__aug1_nagori_213.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,11534,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_049__aug1_nagori_214.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,11736,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_050__aug1_nagori_215.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,10293,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_051__aug1_nagori_216.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,10324,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_052__aug1_nagori_217.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,8791,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_053__aug1_nagori_218.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,8552,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_054__aug1_nagori_219.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,10606,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_055__aug1_nagori_220.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,9923,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_056__aug1_nagori_221.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,10324,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_057__aug1_nagori_222.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,10504,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_058__aug1_nagori_223.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,10991,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_059__aug1_nagori_224.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,13364,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_060__aug1_nagori_225.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,9731,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_061__aug1_nagori_226.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,13179,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_062__aug1_nagori_227.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,8948,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_063__aug1_nagori_228.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,10619,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_064__aug1_nagori_229.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,True,1.0,small,8081,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_065__aug1_nagori_230.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,10137,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_066__aug1_nagori_231.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,11167,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_067__aug1_nagori_232.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,12389,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_068__aug1_nagori_233.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,11932,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_069__aug1_nagori_234.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,11432,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_070__aug1_nagori_235.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,11585,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_071__aug1_nagori_236.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,11154,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_072__aug1_nagori_237.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,9812,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_073__aug1_nagori_238.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,12892,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_074__aug1_nagori_239.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,11070,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_075__aug1_nagori_240.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,10567,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_076__aug1_nagori_241.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,9706,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_077__aug1_nagori_242.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,11255,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_078__aug1_nagori_243.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,8518,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_079__aug1_nagori_244.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,9555,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_080__aug1_nagori_245.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,7828,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_081__aug1_nagori_246.jpg,nagori,DS11,synthetic_augmented,augmented,150,150,JPEG,RGB,False,1.0,small,9801,ok,not_grayscale
