breed,dataset_code,dataset_full_name,original_path,cluster_id,duplicate_type,role,new_path
murrah,DS06,CATTLE-BREED-RECOGNITION,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS06__Murrah_175.jpeg,murrah_177,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS06__Murrah_175__aug2_murrah_177.jpeg
murrah,DS10,Indian-Bovine-breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS10__Murrah_175.jpeg,murrah_177,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS10__Murrah_175__aug3_murrah_177.jpeg
murrah,DS01,A-Comprehensive-Visual-Dataset-of-17-Indian-Government-Recognized-Buffalo-Breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_at_Rs_70000_in_Mahesana_.jpg,murrah_178,unique,kept_unique,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_at_Rs_70000_in_Mahesana_.jpg
murrah,DS01,A-Comprehensive-Visual-Dataset-of-17-Indian-Government-Recognized-Buffalo-Breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_at_Rs_85000_in_Ambala_.jpg,murrah_179,tight,kept_canonical,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_at_Rs_85000_in_Ambala_.jpg
murrah,DS04,Breed-cattle-buffalo,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS04__murrah_0029.jpeg,murrah_179,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS04__murrah_0029__aug1_murrah_179.jpeg
murrah,DS04,Breed-cattle-buffalo,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS04__murrah_0047.jpeg,murrah_179,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS04__murrah_0047__aug2_murrah_179.jpeg
murrah,DS06,CATTLE-BREED-RECOGNITION,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS06__Murrah_117.jpeg,murrah_179,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS06__Murrah_117__aug3_murrah_179.jpeg
murrah,DS06,CATTLE-BREED-RECOGNITION,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS06__Murrah_135.jpeg,murrah_179,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS06__Murrah_135__aug4_murrah_179.jpeg
murrah,DS10,Indian-Bovine-breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS10__Murrah_117.jpeg,murrah_179,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS10__Murrah_117__aug5_murrah_179.jpeg
murrah,DS10,Indian-Bovine-breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS10__Murrah_135.jpeg,murrah_179,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS10__Murrah_135__aug6_murrah_179.jpeg
murrah,DS04,Breed-cattle-buffalo,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS04__murrah_0077.jpg,murrah_180,tight,kept_canonical,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS04__murrah_0077.jpg
murrah,DS01,A-Comprehensive-Visual-Dataset-of-17-Indian-Government-Recognized-Buffalo-Breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_buffalo_backbone_of_Haryanas_.jpg,murrah_180,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_buffalo_backbone_of_Haryanas___aug1_murrah_180.jpg
murrah,DS06,CATTLE-BREED-RECOGNITION,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS06__Murrah_163.jpg,murrah_180,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS06__Murrah_163__aug2_murrah_180.jpg
murrah,DS10,Indian-Bovine-breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS10__Murrah_163.jpg,murrah_180,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS10__Murrah_163__aug3_murrah_180.jpg
murrah,DS01,A-Comprehensive-Visual-Dataset-of-17-Indian-Government-Recognized-Buffalo-Breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_buffalo_Bhains_Archives_-_AV_News.jpg,murrah_181,unique,kept_unique,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_buffalo_Bhains_Archives_-_AV_News.jpg
murrah,DS01,A-Comprehensive-Visual-Dataset-of-17-Indian-Government-Recognized-Buffalo-Breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_buffalo_breed_black_cow_standing_.jpg,murrah_182,unique,kept_unique,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_buffalo_breed_black_cow_standing_.jpg
murrah,DS01,A-Comprehensive-Visual-Dataset-of-17-Indian-Government-Recognized-Buffalo-Breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Breed_Water_Buffalo_.jpg,murrah_183,unique,kept_unique,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Breed_Water_Buffalo_.jpg
murrah,DS01,A-Comprehensive-Visual-Dataset-of-17-Indian-Government-Recognized-Buffalo-Breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Buffalo_Images_-_Pixabay (1).jpg,murrah_184,unique,kept_unique,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Buffalo_Images_-_Pixabay (1).jpg
murrah,DS01,A-Comprehensive-Visual-Dataset-of-17-Indian-Government-Recognized-Buffalo-Breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Buffalo_Images_-_Pixabay.jpg,murrah_185,unique,kept_unique,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Buffalo_Images_-_Pixabay.jpg
murrah,DS01,A-Comprehensive-Visual-Dataset-of-17-Indian-Government-Recognized-Buffalo-Breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_buffalo_bulls_to_be_used_for_.jpg,murrah_186,unique,kept_unique,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_buffalo_bulls_to_be_used_for_.jpg
murrah,DS01,A-Comprehensive-Visual-Dataset-of-17-Indian-Government-Recognized-Buffalo-Breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Calf_-_Pure_Murrah_.jpg,murrah_187,unique,kept_unique,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Calf_-_Pure_Murrah_.jpg
murrah,DS01,A-Comprehensive-Visual-Dataset-of-17-Indian-Government-Recognized-Buffalo-Breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Calf_at_12000_Murrah_ (1).jpg,murrah_188,unique,kept_unique,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Calf_at_12000_Murrah_ (1).jpg
murrah,DS01,A-Comprehensive-Visual-Dataset-of-17-Indian-Government-Recognized-Buffalo-Breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Calf_at_12000_Murrah_.jpg,murrah_189,unique,kept_unique,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Calf_at_12000_Murrah_.jpg
murrah,DS01,A-Comprehensive-Visual-Dataset-of-17-Indian-Government-Recognized-Buffalo-Breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Calf_at_20000_New_.jpg,murrah_190,unique,kept_unique,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Calf_at_20000_New_.jpg
murrah,DS01,A-Comprehensive-Visual-Dataset-of-17-Indian-Government-Recognized-Buffalo-Breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Calf_at_90000_Murrah_.jpg,murrah_191,unique,kept_unique,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Calf_at_90000_Murrah_.jpg
murrah,DS01,A-Comprehensive-Visual-Dataset-of-17-Indian-Government-Recognized-Buffalo-Breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Calf_at_Best_Price_in_.jpg,murrah_192,tight,kept_canonical,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Calf_at_Best_Price_in_.jpg
murrah,DS11,Indian-Cattle-&-Buffalo-Breeds-Dataset,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS11__Murrah_111.jpg,murrah_192,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS11__Murrah_111__aug1_murrah_192.jpg
murrah,DS01,A-Comprehensive-Visual-Dataset-of-17-Indian-Government-Recognized-Buffalo-Breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_buffalo_calf_competition_at_.jpg,murrah_193,unique,kept_unique,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_buffalo_calf_competition_at_.jpg
murrah,DS01,A-Comprehensive-Visual-Dataset-of-17-Indian-Government-Recognized-Buffalo-Breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Calf_Milking_Capacity_.jpg,murrah_194,unique,kept_unique,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Calf_Milking_Capacity_.jpg
murrah,DS01,A-Comprehensive-Visual-Dataset-of-17-Indian-Government-Recognized-Buffalo-Breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Clone_1st_clone_male_.jpg,murrah_195,unique,kept_unique,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Clone_1st_clone_male_.jpg
murrah,DS01,A-Comprehensive-Visual-Dataset-of-17-Indian-Government-Recognized-Buffalo-Breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Countryside_Baby_Outdoor_.jpg,murrah_196,unique,kept_unique,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Countryside_Baby_Outdoor_.jpg
murrah,DS01,A-Comprehensive-Visual-Dataset-of-17-Indian-Government-Recognized-Buffalo-Breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Dairy_.jpg,murrah_197,unique,kept_unique,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Dairy_.jpg
murrah,DS01,A-Comprehensive-Visual-Dataset-of-17-Indian-Government-Recognized-Buffalo-Breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Dairy_Farm_at_87000_.jpg,murrah_198,unique,kept_unique,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Dairy_Farm_at_87000_.jpg
murrah,DS01,A-Comprehensive-Visual-Dataset-of-17-Indian-Government-Recognized-Buffalo-Breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Eat_Grass_Stock_Photo_.jpg,murrah_199,unique,kept_unique,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Eat_Grass_Stock_Photo_.jpg
murrah,DS01,A-Comprehensive-Visual-Dataset-of-17-Indian-Government-Recognized-Buffalo-Breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Farming_.jpg,murrah_200,unique,kept_unique,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Farming_.jpg
murrah,DS01,A-Comprehensive-Visual-Dataset-of-17-Indian-Government-Recognized-Buffalo-Breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Feeding_Farm_Stock_Photo_.jpg,murrah_201,unique,kept_unique,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Feeding_Farm_Stock_Photo_.jpg
murrah,DS01,A-Comprehensive-Visual-Dataset-of-17-Indian-Government-Recognized-Buffalo-Breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Female_Calf_-_Premium_.jpg,murrah_202,unique,kept_unique,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Female_Calf_-_Premium_.jpg
murrah,DS01,A-Comprehensive-Visual-Dataset-of-17-Indian-Government-Recognized-Buffalo-Breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_From_India_Stock_Photo_.jpg,murrah_203,unique,kept_unique,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_From_India_Stock_Photo_.jpg
murrah,DS01,A-Comprehensive-Visual-Dataset-of-17-Indian-Government-Recognized-Buffalo-Breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Ghee_and_its_benefits_.jpg,murrah_204,unique,kept_unique,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Ghee_and_its_benefits_.jpg
murrah,DS01,A-Comprehensive-Visual-Dataset-of-17-Indian-Government-Recognized-Buffalo-Breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_buffalo_head_water_buffalo_.jpg,murrah_205,tight,kept_canonical,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_buffalo_head_water_buffalo_.jpg
murrah,DS05,Catbuf-dataset-Dataset-of-cows-and-Buffalo,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS05__Murrah-23-_jpg.rf.c865e0a2f15f64bfe83c6809c77ecae2.jpg,murrah_205,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS05__Murrah-23-_jpg.rf.c865e0a2f15f64bfe83c6809c77ecae2__aug1_murrah_205.jpg
murrah,DS05,Catbuf-dataset-Dataset-of-cows-and-Buffalo,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS05__Murrah-23-_rot0_b0_8_jpg.rf.1a4fa8f76be578bf24b2f05d2d225fe2.jpg,murrah_205,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS05__Murrah-23-_rot0_b0_8_jpg.rf.1a4fa8f76be578bf24b2f05d2d225fe2__aug2_murrah_205.jpg
murrah,DS05,Catbuf-dataset-Dataset-of-cows-and-Buffalo,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS05__Murrah-23-_rot0_b1_0_jpg.rf.1ba7a1e4b91e676eae01e34f6122aecc.jpg,murrah_205,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS05__Murrah-23-_rot0_b1_0_jpg.rf.1ba7a1e4b91e676eae01e34f6122aecc__aug3_murrah_205.jpg
murrah,DS01,A-Comprehensive-Visual-Dataset-of-17-Indian-Government-Recognized-Buffalo-Breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Head_Water_Stock_Photos_.jpg,murrah_206,unique,kept_unique,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Head_Water_Stock_Photos_.jpg
murrah,DS01,A-Comprehensive-Visual-Dataset-of-17-Indian-Government-Recognized-Buffalo-Breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_buffalo_hi-res_stock_photography_.jpg,murrah_207,unique,kept_unique,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_buffalo_hi-res_stock_photography_.jpg
murrah,DS01,A-Comprehensive-Visual-Dataset-of-17-Indian-Government-Recognized-Buffalo-Breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_High-Res_Stock_Photo_.jpg,murrah_208,unique,kept_unique,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_High-Res_Stock_Photo_.jpg
murrah,DS01,A-Comprehensive-Visual-Dataset-of-17-Indian-Government-Recognized-Buffalo-Breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_High_Milking_Capacity_.jpg,murrah_209,unique,kept_unique,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_High_Milking_Capacity_.jpg
murrah,DS01,A-Comprehensive-Visual-Dataset-of-17-Indian-Government-Recognized-Buffalo-Breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_buffalo_how_many_liters_of_milk_.jpg,murrah_210,unique,kept_unique,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_buffalo_how_many_liters_of_milk_.jpg
murrah,DS01,A-Comprehensive-Visual-Dataset-of-17-Indian-Government-Recognized-Buffalo-Breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_buffalo_ID_-_1092_Buffalo_.jpg,murrah_211,unique,kept_unique,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_buffalo_ID_-_1092_Buffalo_.jpg
murrah,DS01,A-Comprehensive-Visual-Dataset-of-17-Indian-Government-Recognized-Buffalo-Breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_buffalo_ID_-_1403_Buffalo_.jpg,murrah_212,unique,kept_unique,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_buffalo_ID_-_1403_Buffalo_.jpg
murrah,DS01,A-Comprehensive-Visual-Dataset-of-17-Indian-Government-Recognized-Buffalo-Breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_II_Buffalo_Drawing_II_.jpg,murrah_213,unique,kept_unique,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_II_Buffalo_Drawing_II_.jpg
murrah,DS01,A-Comprehensive-Visual-Dataset-of-17-Indian-Government-Recognized-Buffalo-Breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_buffalo_Images_-_Free_Download_.jpg,murrah_214,unique,kept_unique,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_buffalo_Images_-_Free_Download_.jpg
murrah,DS01,A-Comprehensive-Visual-Dataset-of-17-Indian-Government-Recognized-Buffalo-Breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Images_Browse_117_ (2).jpg,murrah_215,unique,kept_unique,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Images_Browse_117_ (2).jpg
murrah,DS01,A-Comprehensive-Visual-Dataset-of-17-Indian-Government-Recognized-Buffalo-Breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Images_Browse_117_ (3).jpg,murrah_216,unique,kept_unique,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Images_Browse_117_ (3).jpg
murrah,DS01,A-Comprehensive-Visual-Dataset-of-17-Indian-Government-Recognized-Buffalo-Breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Images_Browse_117_ (4).jpg,murrah_217,tight,kept_canonical,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Images_Browse_117_ (4).jpg
murrah,DS05,Catbuf-dataset-Dataset-of-cows-and-Buffalo,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS05__Murrah-17-_jpg.rf.ea71bd84994b4b033c567e3c25f5fed4.jpg,murrah_217,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS05__Murrah-17-_jpg.rf.ea71bd84994b4b033c567e3c25f5fed4__aug1_murrah_217.jpg
murrah,DS05,Catbuf-dataset-Dataset-of-cows-and-Buffalo,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS05__Murrah-17-_rot0_b0_8_jpg.rf.5548f916d66fc904a3321ddc07ae0a2c.jpg,murrah_217,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS05__Murrah-17-_rot0_b0_8_jpg.rf.5548f916d66fc904a3321ddc07ae0a2c__aug2_murrah_217.jpg
murrah,DS05,Catbuf-dataset-Dataset-of-cows-and-Buffalo,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS05__Murrah-17-_rot0_b1_0_jpg.rf.0479211eaa75c97f693114f5ab4f71f5.jpg,murrah_217,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS05__Murrah-17-_rot0_b1_0_jpg.rf.0479211eaa75c97f693114f5ab4f71f5__aug3_murrah_217.jpg
murrah,DS01,A-Comprehensive-Visual-Dataset-of-17-Indian-Government-Recognized-Buffalo-Breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Images_Browse_117_.jpg,murrah_218,tight,kept_canonical,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Images_Browse_117_.jpg
