hash,path,breed
fa1e85c1e0659baa,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mehsana\DS01__Live_Mehsana_Buffalo_at_Best_Price_in_.jpg,mehsana
eb71c0e000fa1ddf,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kalahandi\DS01__image_275x183_5.jpg,kalahandi
eb71c0e000fa1ddf,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\luit\DS01__Pandharpuri_Buffalopedia.jpg,luit
eb71c0e000fa1ddf,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS01__Pandharpuri_Buffalopedia.jpg,nagpuri
af78d2c431a5c533,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kalahandi\DS01__image_275x183_6.jpg,kalahandi
af78d2c431a5c533,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\luit\DS01__Indigenous_Buffalo_Breeds_of_India_.jpg,luit
af78d2c431a5c533,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS01__image_275x183_7.jpg,nagpuri
af78d2c431a5c533,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS04__toda_0035.jpg,toda
af78d2c431a5c533,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS10__Toda_120.jpg,toda
fe8192a865ddc09e,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kalahandi\DS01__image_275x183_7.jpg,kalahandi
fe8192a865ddc09e,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\luit\DS01__Manda_Buffalo.jpg,luit
fd54802d6b9e73a0,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kalahandi\DS01__image_283x178_4.jpg,kalahandi
fd54802d6b9e73a0,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS01__image_283x178_6.jpg,nagpuri
eb1c1e636362993c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kalahandi\DS01__image_300x168_4.jpg,kalahandi
eb1c1e636362993c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\luit\DS04__luit_(swamp)_0002.jpg,luit
eb1c1e636362993c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\luit\DS04__luit_(swamp)_0004.jpg,luit
eb1c1e636362993c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\luit\DS04__luit_(swamp)_0006.jpg,luit
eb1c1e636362993c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\luit\DS04__luit_(swamp)_0008.jpg,luit
eb1c1e636362993c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\luit\DS04__luit_(swamp)_0010.jpg,luit
b760cd593826c6ba,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kalahandi\DS01__image_318x159_1.jpg,kalahandi
b760cd593826c6ba,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS01__image_318x159_1.jpg,toda
fcacc39352cca46c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kalahandi\DS01__image_318x159_2.jpg,kalahandi
fcacc39352cca46c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\luit\DS01__image_318x159_1 (2).jpg,luit
fcacc39352cca46c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\luit\DS01__image_318x159_1.jpg,luit
fcacc39352cca46c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\marathwadi\DS01__Nagpuri_Buffalopedia.jpg,marathwadi
af75c1c25a39691a,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kalahandi\DS04__kalahandi_0001.jpg,kalahandi
af75c1c25a39691a,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS01__image_259x194_10.jpg,toda
af75c1c25a39691a,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS04__toda_0048.jpg,toda
af75c1c25a39691a,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS06__Toda_20.jpg,toda
af75c1c25a39691a,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS10__Toda_20.jpg,toda
e35f1ca1231acc6d,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kangayam\DS02__image_150x335_59.jpg,kangayam
e35f1ca1231acc6d,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kenkatha\DS02__image_150x335_53.jpg,kenkatha
bb9684c9485bb9b1,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kangayam\DS02__image_225x225_14.jpg,kangayam
bb9684c9485bb9b1,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kenkatha\DS02__image_225x225_29 (2).jpg,kenkatha
e1089ea761799b36,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kangayam\DS02__image_276x183_52.jpg,kangayam
e1089ea761799b36,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kenkatha\DS02__image_275x183_7.jpg,kenkatha
b14e67b1b8949947,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kangayam\DS02__Kangayam_42.jpg,kangayam
b14e67b1b8949947,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS02__Pulikulam_62.jpg,pulikulam
b14e67b1b8949947,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS04__pulikulam_0095.jpg,pulikulam
b14e67b1b8949947,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS06__Pulikulam_62.jpg,pulikulam
b14e67b1b8949947,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS10__Pulikulam_62.jpg,pulikulam
a10d87343fad68e5,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kangayam\DS02__Kangayam_73.jpg,kangayam
a10d87343fad68e5,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS02__Pulikulam_48.jpg,pulikulam
a10d87343fad68e5,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS04__pulikulam_0080.jpg,pulikulam
a10d87343fad68e5,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS06__Pulikulam_48.jpg,pulikulam
a10d87343fad68e5,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS10__Pulikulam_48.jpg,pulikulam
a301cce4cdf9d0dc,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kangayam\DS02__Visually_searched_image.jpg,kangayam
a301cce4cdf9d0dc,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS09__kankarej_53.jpg,kankrej
b14f47b138944de3,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kangayam\DS03__Kangayam_42.jpg,kangayam
b14f47b138944de3,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS03__Pulikulam_62.jpg,pulikulam
a1055ef678cb9531,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kangayam\DS03__Kangayam_73.jpg,kangayam
a1055ef678cb9531,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS03__Pulikulam_48.jpg,pulikulam
b10ec7b1b894c5e3,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kangayam\DS11__Kangayam_037.jpg,kangayam
b10ec7b1b894c5e3,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS11__Pulikulam_085.jpg,pulikulam
f2243f1fe0f8d242,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS02__Kankrej_102.jpg,kankrej
f2243f1fe0f8d242,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\khillari\DS02__Khillari_108.jpg,khillari
f2243f1fe0f8d242,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\khillari\DS04__khillar_0025.jpg,khillari
f2243f1fe0f8d242,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\khillari\DS10__Khillari_108.jpg,khillari
d0552d3adac8e987,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS02__Kankrej_105.jpg,kankrej
d0552d3adac8e987,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malvi\DS02__image_239x211_62.jpg,malvi
c829bf4bcda50393,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS02__Kankrej_159.jpg,kankrej
c829bf4bcda50393,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\krishna-valley\DS02__Krishna_Valley_99.jpg,krishna-valley
c829bf4bcda50393,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\krishna-valley\DS04__krishna_valley_0150.jpg,krishna-valley
c829bf4bcda50393,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\krishna-valley\DS06__Krishna_Valley_99.jpg,krishna-valley
c829bf4bcda50393,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\krishna-valley\DS10__Krishna_Valley_99.jpg,krishna-valley
a8a43f3bc2e1d8a9,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS02__Kankrej_168.jpg,kankrej
a8a43f3bc2e1d8a9,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malvi\DS02__image_218x231_2.jpg,malvi
a8a43f3bc2e1d8a9,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS04__nagori_0016.jpg,nagori
a8a43f3bc2e1d8a9,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS10__00000020.jpg,nagori
d6da61c78b70b40e,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS02__Kankrej_171.png,kankrej
d6da61c78b70b40e,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_31.png,tharparkar
d6da61c78b70b40e,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0156.png,tharparkar
d6da61c78b70b40e,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_31.png,tharparkar
d6da61c78b70b40e,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_31.png,tharparkar
80326f5fd04df26c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS02__Kankrej_177.jpg,kankrej
80326f5fd04df26c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kenkatha\DS04__kenkatha_0062.jpg,kenkatha
91f1fee881b3cb80,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS02__Kankrej_99.jpeg,kankrej
91f1fee881b3cb80,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\rathi\DS02__00000328.jpeg,rathi
91f1fee881b3cb80,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\rathi\DS04__rathi_0103.jpeg,rathi
91f1fee881b3cb80,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\rathi\DS06__00000328.jpeg,rathi
91f1fee881b3cb80,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\rathi\DS10__00000328.jpeg,rathi
f2242ddb50f01f0f,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_102.jpg,kankrej
f2242ddb50f01f0f,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\khillari\DS03__Khillari_108.jpg,khillari
c8c8b53500ebfb33,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_140.jpg,kankrej
c8c8b53500ebfb33,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nari\DS02__image_200x200_34.jpg,nari
c8293f4b4db53293,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_159.jpg,kankrej
c8293f4b4db53293,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\krishna-valley\DS03__Krishna_Valley_99.jpg,krishna-valley
81a63d3fc2c0d9ad,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_168.jpg,kankrej
81a63d3fc2c0d9ad,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS03__00000020.jpg,nagori
d6de21250e39748f,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_171.png,kankrej
d6de21250e39748f,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_31.png,tharparkar
84326f5d50e06fb3,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_177.jpg,kankrej
84326f5d50e06fb3,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kenkatha\DS03__00000288.JPG,kenkatha
91f17e2c49076e4e,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_99.jpeg,kankrej
91f17e2c49076e4e,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\rathi\DS03__00000328.jpeg,rathi
8754786b1b1e9d94,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS09__kankarej_20.jpg,kankrej
8754786b1b1e9d94,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\krishna-valley\DS02__Krishna_Valley_84.jpg,krishna-valley
8754786b1b1e9d94,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\krishna-valley\DS04__krishna_valley_0134.jpg,krishna-valley
8754786b1b1e9d94,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\krishna-valley\DS06__Krishna_Valley_84.jpg,krishna-valley
8754786b1b1e9d94,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\krishna-valley\DS10__Krishna_Valley_84.jpg,krishna-valley
aba43d3fc2c089ad,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS11__Kankrej_077.jpg,kankrej
aba43d3fc2c089ad,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_006.jpg,nagori
8032ef5d90e8af93,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS11__Kankrej_087.jpg,kankrej
8032ef5d90e8af93,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kenkatha\DS11__Kenkatha_048.jpg,kenkatha
ac2c53db197626cc,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS03__00000009.jpg,kasargod
ac2c53db197626cc,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS03__00000035.jpg,malnad-gidda
f2781d93436d14b6,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS03__00000024.jpg,kasargod
f2781d93436d14b6,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS03__00000038.jpg,malnad-gidda
bd4d12b244de6ad1,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS03__00000117.jpg,kasargod
bd4d12b244de6ad1,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000141.jpg,vechur
92969e3c3c9663c9,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS03__00000344.jpg,kasargod
92969e3c3c9663c9,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS03__00000013.jpg,malnad-gidda
f94316b869879ab4,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS03__00000349.jpg,kasargod
f94316b869879ab4,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_27.jpg,nagpuri
f94316b869879ab4,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS03__Pulikulam_22.jpg,pulikulam
f94316b869879ab4,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_11.jpg,toda
8a6b74d465981b67,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS03__00000385.jpg,kasargod
8a6b74d465981b67,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000049.jpg,vechur
919b9a93da9494ce,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS03__00000388.jpg,kasargod
919b9a93da9494ce,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS03__00000021.jpg,malnad-gidda
da1d14e261d99ea6,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS03__00000394.jpg,kasargod
da1d14e261d99ea6,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS03__00000098.jpg,malnad-gidda
9b2f64e0685e9ea1,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS03__00000395.jpg,kasargod
9b2f64e0685e9ea1,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000158.jpg,vechur
ac24d2c9d933727c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS06__00000009.jpg,kasargod
ac24d2c9d933727c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS02__00000035.jpg,malnad-gidda
ac24d2c9d933727c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS04__malnad_gidda_0027.jpg,malnad-gidda
ac24d2c9d933727c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS06__00000035.jpg,malnad-gidda
ac24d2c9d933727c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS10__00000035.jpg,malnad-gidda
f2789d92c349d493,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS06__00000024.jpg,kasargod
f2789d92c349d493,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS02__00000038.jpg,malnad-gidda
f2789d92c349d493,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS04__malnad_gidda_0028.jpg,malnad-gidda
f2789d92c349d493,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS06__00000038.jpg,malnad-gidda
f2789d92c349d493,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS10__00000038.jpg,malnad-gidda
fa3d8ec2e1cc9701,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS06__00000036.jpg,kasargod
fa3d8ec2e1cc9701,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\konkan-kapila\DS02__image_264x191_3.jpg,konkan-kapila
bd4d1330c73e6626,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS06__00000117.jpg,kasargod
bd4d1330c73e6626,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__00000141.jpg,vechur
bd4d1330c73e6626,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0052.jpg,vechur
bd4d1330c73e6626,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000141.jpg,vechur
bd4d1330c73e6626,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS10__00000141.jpg,vechur
f9479630654b3947,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS06__00000349.jpg,kasargod
f9479630654b3947,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0122.jpg,nagpuri
f9479630654b3947,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_27.jpg,nagpuri
f9479630654b3947,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_27.jpg,nagpuri
f9479630654b3947,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS02__Pulikulam_22.jpg,pulikulam
f9479630654b3947,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS04__pulikulam_0052.jpg,pulikulam
f9479630654b3947,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS06__Pulikulam_22.jpg,pulikulam
f9479630654b3947,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS10__Pulikulam_22.jpg,pulikulam
f9479630654b3947,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS04__toda_0023.jpg,toda
f9479630654b3947,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS06__Toda_11.jpg,toda
f9479630654b3947,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS10__Toda_11.jpg,toda
8a2b54e76598cb65,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS06__00000385.jpg,kasargod
8a2b54e76598cb65,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__00000049.jpg,vechur
8a2b54e76598cb65,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0028.jpg,vechur
8a2b54e76598cb65,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS10__00000049.jpg,vechur
da1d942661591d7d,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS06__00000394.jpg,kasargod
da1d942661591d7d,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS02__00000098.jpg,malnad-gidda
da1d942661591d7d,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS04__malnad_gidda_0038.jpg,malnad-gidda
da1d942661591d7d,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS10__00000098.jpg,malnad-gidda
9b2f85e161dec096,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS06__00000395.jpg,kasargod
9b2f85e161dec096,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__00000158.jpg,vechur
9b2f85e161dec096,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0056.jpg,vechur
9b2f85e161dec096,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000158.jpg,vechur
9b2f85e161dec096,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS10__00000158.jpg,vechur
b1919292d2ada5cf,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS10__00000388.jpg,kasargod
b1919292d2ada5cf,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS02__00000021.jpg,malnad-gidda
b1919292d2ada5cf,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS04__malnad_gidda_0021.jpg,malnad-gidda
b1919292d2ada5cf,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS06__00000021.jpg,malnad-gidda
b1919292d2ada5cf,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS10__00000021.jpg,malnad-gidda
ac24d2db9976a2cc,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS11__Kasargod_005.jpg,kasargod
ac24d2db9976a2cc,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS11__Malnad_gidda_017.jpg,malnad-gidda
f2789d92c22d94b6,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS11__Kasargod_012.jpg,kasargod
f2789d92c22d94b6,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS11__Malnad_gidda_018.jpg,malnad-gidda
